gmd_name,party_name,these_id,these_politikfeld,polarity,these_title,statement,valuation,explanation
Bochum,VOLT,bridge_09,MIGRATION & INTEGRATION,NA,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",100,"Zuwanderung und Vielfalt bereichern das gesellschaftliche Leben. Bochum soll ein Ort sein, an dem alle Menschen willkommen sind und sich aktiv einbringen können. Um dem häufig beklagten Arbeitskräftemangel zu begegnen, ist es von Vorteil, die fachlichen Kompetenzen vieler Geflüchteter hier in Bochum zu nutzen und gleichzeitig den Geflüchteten eine berufliche und gesellschaftliche Zukunft zu sichern."
Bochum,FDP,bridge_09,MIGRATION & INTEGRATION,NA,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",0,"Die Aufnahmepolitik in Bochum soll transparent, verhältnismäßig und im Rahmen der gesetzlichen Vorgaben erfolgen. Eine Aufnahme zusätzlicher Menschen über die gesetzlichen Vorgaben und Aufnahmeschlüssel hinaus lehnen wir ab."
Bochum,AfD,bridge_09,MIGRATION & INTEGRATION,NA,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",0,Die Bundespolitik hat mit Steuermitteln massiv das illegale Einschleusen von Ausländern über das Mittelmeer befördert. Zahlreiche Kommunen – so auch Bochum – haben sich trotz fehlender bundespolitischer Zuständigkeit zum sogenannten sicheren Hafen erklärt und eine zusätzliche Aufnahme von zuvor in den EU-Raum eingeschleusten Personen geradezu eingefordert. Diese Erklärung werden wir umgehend zurückziehen.
Bochum,DIE LINKE,bridge_09,MIGRATION & INTEGRATION,NA,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",100,"Menschen fliehen vor Kriegen, die unser Land teilweise durch Waffenlieferungen befeuert, sie fliehen vor der menschengemachten Klimakatastrophe. Als humanistische Partei stehen wir vorbehaltlos an ihrer Seite und lehnen die barbarischen Grenzkontrollen grundsätzlich ab."
Bochum,GRÜNE,bridge_09,MIGRATION & INTEGRATION,NA,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",100,
Essen,BSW,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",25,Nur anerkannte Asylanten aufnehmen. Gerechte Verteilung innerhalb der Stadt.
Essen,VOLT,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",75,"Volt Essen befürwortet die Aufnahme zusätzlicher Geflüchteter im Rahmen der städtischen Möglichkeiten, sofern Integration, Unterbringung und soziale Teilhabe gesichert sind. Solidarität und Humanität sind wichtige Grundsätze, gleichzeitig müssen genügend Ressourcen für Bildung, Wohnraum, Eingliederung in die Arbeitswelt und Betreuung bereitgestellt werden, um gelingende Integration zu ermöglichen."
Essen,AfD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",0,Die Menschen werden in ihren Heimatländern gebraucht.
Essen,SPD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",25,"Essen kommt seinen Verpflichtungen nach. Eine Aufnahme darüber hinaus sollte nicht erfolgen. Wichtig ist, dass Integration in den Quartieren funktioniert und die Stadt sich entsprechend kümmern kann."
Essen,Die PARTEI,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",75,"Wir bedanken uns für diese Frage und wären sonst selbst auf diesen Punkt zu sprechen gekommen. Die Stadt Essen übernimmt bereits Verantwortung: Sie nimmt zugewiesene Geflüchtete auf und stellt umfassende Betreuung sicher. Geflüchtete willkommen zu heißen heißt, Stärke, Vielfalt und Zukunftsfähigkeit zu fördern. Mit entschiedener Integration und ehrlich gelebter Willkommenskultur stärkt Essen sein soziales Gefüge, holt Fachkräfte an Bord und zeigt, dass diese Stadt Verantwortung trägt."
Essen,CDU,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",0,"Essen leistet seit Jahren einen erheblichen Beitrag bei der Aufnahme und Integration von Geflüchteten. So erfüllte die Stadt Essen auch im vergangenen Jahr die Aufnahmequote nach dem Flüchtlingsaufnahmegesetz (FlüAG) sowie die Zuweisungsquote von Zuweisungen anerkannter Flüchtlinge (Wohnsitzauflage) nach § 12a Aufenthaltsgesetz (AufenthG) vollumfänglich. Sie nimmt so viele Menschen auf, wie sie gesetzlich verpflichtet ist."
Essen,FDP,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",0,"Die Migrationsbelastung in Essen als Migrationshotspot und Clanhochburg ist bereits überproportional. Wir müssen umgekehrt versuchen, diese zu reduzieren, beispielsweise durch längere Wohnsitzauflagen und eine gerechtere landesweite Lastenverteilung."
Essen,DIE LINKE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",100,"Als solidarische Stadt sehen wir es als unsere Pflicht, Menschen in Not Schutz zu bieten – unabhängig von Herkunft oder Fluchtgrund. Niemand flieht freiwillig. Essen soll mehr Geflüchtete aufnehmen, als gesetzlich vorgeschrieben ist, und ihnen ein sicheres, menschenwürdiges Ankommen ermöglichen."
Essen,GRÜNE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,"{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative ""Städte Sicherer Häfen"" zusätzlich Menschen aufnehmen.] aufnehmen.",75,"In den vergangenen fünf Jahren hat Essen deutlich mehr Geflüchtete aufgenommen als vorgesehen und bewiesen, dass die Stadt in der Lage ist, diese Menschen human zu versorgen. Niemand wurde in Notunterkünften wie Turnhallen untergebracht. Unsere Stadt leistet einen großen Beitrag zur Integration geflüchteter Menschen in NRW und hat im Vergleich zu anderen Kommunen viel erreicht. Gleichzeitig ist eine faire Verteilung von Schutzsuchenden auf die Kommunen im Sinne aller Beteiligten."
Bielefeld,FDP,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,
Bielefeld,DIE LINKE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,75,"Wer aus seiner Heimat fliehen muss, tut das nicht ohne Grund. Migration ist oft das Resultat globaler Ungerechtigkeiten, der Klimakrise und von Kriegen und Konflikten. Menschen mit Migrationsgeschichte gehören schon lange zu unserer Gesellschaft und leisten einen wichtigen Beitrag für ihr Funktionieren, wirtschaftlich und kulturell. Bielefeld bietet im Rahmen seiner Möglichkeiten Geflüchteten eine neue Bleibe."
Bielefeld,GRÜNE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,"Wir GRÜNE setzen in Bielefeld auf Solidarität und Integration. Wir wollen sicherer Hafen sein. Zusätzliche Geflüchtete aufzunehmen heißt, Verantwortung zu übernehmen und unsere Willkommenskultur zu stärken. Wichtig ist uns: geeignete Unterbringung, Sprach- und Bildungsangebote sowie Zugang zum Arbeitsmarkt. Unsere Stadtgesellschaft profitiert politisch, wirtschaftlich und kulturell davon."
Bielefeld,CDU,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,"Der Königsteiner-Schlüssel hat richtigerweise den Sinn, die Belastung auf die Kommunen insgesamt zu verteilen. Er soll eine Überlastung einzelner Kommunen verhindern."
Bielefeld,Die PARTEI,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,"Ja, aber die Wirtschaftsflüchtlinge aus den umliegenden Käffern wie Herford oder Gütersloh werden wir durch Pushbacks an den Außengrenzen wieder los, wir stationieren FRONTEX in Brackwede und Altenhagen, den Rest erledigt ""das Wetter""."
Bielefeld,BSW,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,"Auch in Bielefeld sind die Kapazitäten ausgeschöpft. Mit dem Krieg gegen die Ukraine sind abermals Tausende Geflüchtete nach Bielefeld gekommen. Bevor Bielefeld weitere Menschen aufnimmt, muss die Stadt es gewährleisten, dass die Menschen, die bereits hier sind, besser in die Gesellschaft integriert werden. Zudem sollte Bielefeld eine Friedensbotschaft in die Welt tragen, die die Fluchtursachen offen anspricht und sich klar gegen Waffenlieferungen in Krisengebiete stellt."
Bielefeld,VOLT,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,"Volt steht für solidarische Aufnahmebereitschaft, insbesondere bei humanitären Krisen und setzt sich dafür auch auf kommunaler Ebene ein."
Bielefeld,SPD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,50,"Bielefeld hat in den vergangenen Jahren viele geflüchtete Menschen aufgenommen. Die Stadt ist sehr gut mit ihren humanitären Verpflichtungen umgegangen. Wir haben uns darum gekümmert, dass die Zugewanderten bei der Integration unterstützt und begleitet werden, und zugleich darum, dass die Zuwanderung auch für die Nachbarschaften und Stadtteile funktioniert. Diesem Grundsatz folgen wir auch künftig im Rahmen unserer Aufgaben und Verpflichtungen."
Bielefeld,AfD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,Nein. Das Boot ist voll.
Paderborn,VOLT,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,"Die Demografie macht es nötig, dass mehr Menschen zu uns kommen. Zudem ist es inhuman, Flüchtende ihrem Schicksal zu überlassen. Die Geflüchteten sollten allerdings sofort eine Arbeitserlaubnis erhalten."
Paderborn,SPD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,50,
Paderborn,DIE LINKE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,25,"Paderborn kann und soll Verantwortung übernehmen. Viele Menschen fliehen vor Krieg, Verfolgung oder Perspektivlosigkeit. Ihnen Schutz zu bieten, ist unsere humanitäre Pflicht. Mit gut koordinierter Unterstützung, fairer Verteilung und sozialer Infrastruktur kann Integration gelingen."
Paderborn,AfD,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,"Auf keinen Fall. Paderborn sollte in Zusammenarbeit mit dem Kreis, dem Land und dem Bund dafür sorgen, dass die Duldungspraxis abgeschafft, abschiebepflichtige Migranten auch abgeschoben und eine Abschiebeinitiative auf den Weg gebracht wird, um sogenannte Asylanten, deren Heimat längst wieder sicher ist, auch im humanitären Sinne abzuschieben. Das Chancenaufenthaltsrecht sollte ebenfalls revidiert werden. Paderborn hat sich in der letzten 10 Jahren durch die Massenmigration massiv verändert."
Paderborn,CDU,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,0,"Die Stadt Paderborn ist verpflichtet, wie jede andere Kommune in NRW, ausländische Flüchtlinge aufzunehmen und unterzubringen. Die Anzahl ist abhängig von einem Verteilschlüssel der Bezirksregierung Arnsberg. Eine darüberhinausgehende Verpflichtung weitere Flüchtlinge aufzunehmen sehen wir nicht. Die Diskussionen in der Vergangenheit hat verdeutlicht, dass wir unser System und die Akzeptanz in unserer Gesellschaft nicht überlasten sollten. Es ist viel wichtiger die jetzigen Strukturen belastbar"
Paderborn,Die PARTEI,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,Alle.
Paderborn,GRÜNE,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,100,"Derzeitig nimmt Paderborn Menschen über der Erfüllungsquote z.B. aus familienbezogenen Gründen auf. Die Stadtgesellschaft muss ihre humanitäre Verantwortung weiter wahrnehmen und im Rahmen ihrer Möglichkeiten solidarisch handeln. Wir unterstützen Projekte sowie den Einsatz von Ehrenamtlichen in Vereinen & Initiativen, die sich in den Bereichen der Flüchtlingshilfe & Integration engagieren. Die Förderung dieser Verbände wollen wir gewährleisten und auf eine bunte & offene Gesellschaft hinwirken."
Paderborn,FDP,bridge_09,MIGRATION & INTEGRATION,1,Flüchtlingsaufnahme,{location} soll (zusätzliche Geflüchtete)[Auf die Zuteilung von Geflüchteten haben Kommunen keinen direkten Einfluss. Sie können aber z. B. über die Initiative Sichere Häfen zusätzlich Menschen aufnehmen.] aufnehmen.,50,"Die Aufnahme zusätzlicher Geflüchteter erfordert eine sorgfältige Prüfung der kommunalen Kapazitäten und der Integrationsmöglichkeiten. Paderborn sollte sich an humanitären Verpflichtungen orientieren, dabei aber auch die vorhandenen Ressourcen und die gesellschaftliche Akzeptanz berücksichtigen. Pauschale Forderungen in die eine oder andere Richtung lehnen wir ab."
